Route,Direction,Mean_Absolute_Error,Mean_Squared_Error,Root_Mean_Squared_Error,R2,MAE_Train,MPE
104,1,224.3613481228669,102713.17632119241,320.4889644296546,0.4883613419464303,85.19054560106181,-0.016123467612487286
185,2,134.14332428018326,83555.6245132918,289.05989779506217,0.2216634847519824,49.162093974550416,-0.018677099225690188
32X,1,302.0289634146341,132443.49976181402,363.9278771430048,0.3730863684966972,109.5980544077135,-0.014926064943227327
38D,2,136.84375,32324.165364583332,179.7892248289183,-0.6159815819239247,75.67476851851852,0.0030336728739839207
39A,2,390.14127871603034,258020.61472971487,507.95729616741886,0.554816846332534,239.43455679813655,-0.00878480837402833
68A,1,238.68354430379748,107873.15432159811,328.44048824954285,0.28523902311111105,98.18440594059406,-0.029963045070369357
68,1,349.59732545045046,224986.2232125607,474.3271267939044,0.5359650198432913,128.4173936387008,-0.016722325293552855
236,1,143.58948863636363,46814.13303444602,216.3657390495224,0.3519361596568795,45.29916028911565,0.015050540859297705
42D,2,339.9375,115557.50390625,339.9375,nan,63.11328125,-0.14453125
83,1,413.74535384291994,328889.6431281429,573.4890087247906,0.6003374766983494,231.31815797746876,-0.008856574786455261
79A,2,241.6531399183499,116450.49653837673,341.2484381478935,0.4863343971754338,106.30463742713023,-0.018997090614425345
15A,1,257.86909924630146,165629.09963196362,406.97555163911704,0.5958469766879639,126.68707926982263,-0.010187768014242947
14C,2,186.72930914387032,57649.88913675069,240.1039132058257,0.6328293593105676,70.62880134281201,0.007304977655370415
38B,1,456.04696640675496,321298.226419541,566.831744364711,0.11967351876721943,217.4637870615148,-0.021677882463835146
184,2,386.85644201056755,313691.05592660967,560.0812940338301,0.30081696825341786,176.40110903917054,-0.023016145075626247
84,2,357.3936333606072,268275.67736422166,517.9533544289694,0.561697987793163,121.07513365135546,-0.013076032183872828
18,1,386.92238532523237,441178.295163146,664.2125376437469,0.5015077156213357,156.34436050704812,-0.009325845541533893
69,1,346.8954668838219,443881.2762242977,666.2441566154992,0.2981625001691176,120.73727338651196,-0.015307724204572814
161,1,189.36875,49315.4955078125,222.07092449893682,0.5077704856318386,48.84992283950617,-0.03518708193555438
61,1,273.0028620049505,170817.5449146233,413.3007922985671,0.6093356762641757,103.64577884085904,-0.01370219313074687
66B,1,444.7311851211073,304532.18609429064,551.8443495174075,0.4272000688745461,171.60687620423892,-0.0106327494648702
238,2,156.5553063118812,50378.966369024594,224.4525926983794,0.32900504468966985,56.57233668687982,-0.037046843329386944
76A,1,594.9887971698113,619071.2886018573,786.8108340648705,0.11222604888427323,182.65378989361702,-0.04172677334021617
27A,2,179.872642288452,67476.47903587352,259.7623510747343,0.5376597632752065,70.93606825264477,-0.013888641196186194
66,2,333.46672802266556,189951.98027872227,435.8348084753239,0.6287649263752707,127.29523475455525,-0.021712618739176102
31A,1,307.66164351851853,267610.83577097795,517.3111595268151,0.28024606765331594,132.96444701646092,-0.008527190567288774
102,2,258.82924322270446,127457.39284577483,357.0117544924464,0.5193745938006965,114.48474705051426,-0.006986579162410344
17,2,373.10334108311343,267836.0132064536,517.528755922271,0.6304152614139527,155.5590950708821,-0.0076743150101618775
83,2,428.51151669343596,320927.3439342468,566.5044959523682,0.4433314327161457,240.95146437877983,-0.020223743427200375
79A,1,181.6887423710841,79275.85027628798,281.5596744498189,0.44761044197648137,80.1633627595229,-0.013171400621197886
15A,2,281.1246518631625,146793.54415541844,383.1364563121323,0.6830043694193032,144.99586656731313,-0.01414844032070427
14C,1,94.03225446428571,16557.103941476005,128.67441059307794,0.41614559970269316,45.26574617346938,-0.0021602569584011516
38B,2,537.1311732664892,465801.88745349355,682.4968039877502,0.19609836060417862,225.65990681345176,-0.03634104691797166
84,1,392.58108313106794,356589.8811497364,597.1514725341774,0.5971883527770643,128.87661649568037,0.0018617988829989364
184,1,199.4686749899399,145868.22003143266,381.92698259148,0.37692192290261184,80.07283198346937,-0.0017690816693611796
18,2,376.91062312492016,273827.4534445926,523.2852505513533,0.6942287916065071,164.94621776432277,-0.004027158951979036
118,2,379.19864211309516,243520.45361996198,493.477916040791,0.49160020037837227,176.88109088827835,-0.0021533038852375314
69,2,348.7225743006993,245245.49025144777,495.2226673441431,0.5889649572918608,121.1349476938286,-0.01257063307652167
61,2,249.39972389558233,138737.5149621925,372.4748514493193,0.6604038326072905,83.08626229324989,-0.01144382008203414
161,2,179.38640350877196,51305.233843401635,226.50658675500284,0.6028232943188466,70.00816492015967,-0.08875114484356726
66B,2,268.74953183520597,144417.79185685862,380.02340961690584,0.6474701117870871,102.36421022490629,-0.003046659362326399
238,1,152.96437937062936,50174.15650722975,223.99588502298374,0.40752481337531365,58.7392266536965,-0.009211734219174669
76A,2,346.44618055555554,224969.7833658854,474.3097968268054,0.6019689953646502,132.13256784968684,-0.027727489821997776
27A,1,169.4578983477707,65753.00491112904,256.4234874404625,0.6184234684213041,65.63723586617652,-0.01214592666582134
66,1,333.5512637992632,243199.17068291773,493.15227940557844,0.6131901084765801,130.4368471420121,-0.011570211276411497
31A,2,251.08762458471762,115128.41554194353,339.3057847162991,0.3770286747645759,94.82100694444445,-0.015170818204902585
