Route,Direction,Mean_Absolute_Error,Mean_Squared_Error,Root_Mean_Squared_Error,R2,MAE_Train,MPE
15A,2,265.5673952535305,123952.18934106547,352.0684441143021,0.7323294927709625,268.73663825450456,-0.016938182360718704
14C,1,91.12910714285714,16362.001915178567,127.91404111816094,0.4230254971149048,44.613202040816326,0.006384736840105701
38B,2,502.50382681671965,425624.7928359049,652.3992587640677,0.2654377795700693,480.2069550138664,-0.016883743098150338
84,1,377.945645631068,331262.9041879442,575.5544319940071,0.6257982540907612,125.79465813020673,0.0005790964009922591
184,1,194.59123591915005,136810.70060228693,369.8793054528557,0.39540239133138533,181.74087073842728,0.0009081784046656795
18,2,350.3097730156905,231737.3083904596,481.3910140316909,0.741229026070813,308.7295509310225,-0.005544584449284175
118,2,375.80026785714296,228464.1771563001,477.9792643580892,0.523033321594216,174.59866959706957,-0.006039480736119235
69,2,319.684790922961,183765.87812998073,428.67922521388965,0.6920056899394528,274.6236834746039,0.0016305782623300383
61,2,243.16079259274514,119158.20046875742,345.19299017905536,0.6569571632155184,225.80382730412128,-0.008034249255349285
161,2,139.56527123801195,33809.22454027358,183.87284883928237,0.7382677084071556,108.23502985141754,-0.041793350384856896
66B,2,264.019850187266,140673.25527640452,375.0643348499088,0.6566106826623505,99.6743690129113,-0.001957891024322807
238,1,148.67604825348437,46053.27181938657,214.6002605296335,0.4561857594569263,142.0833021938124,-0.006025128179507791
76A,2,351.94632945045583,221136.06310216844,470.2510639032818,0.6087518597352685,373.9002391750395,-0.01010132884087918
27A,1,166.0128433389668,67332.03642540851,259.48417374747254,0.6092600641132184,63.759692513169135,-0.012051088308909889
66,1,326.8725099985527,219518.54464182616,468.52806174425257,0.6508543010165453,318.5924250496159,-0.007444161233114171
