Route,Direction,Mean_Absolute_Error,Mean_Squared_Error,Root_Mean_Squared_Error,R2,MAE_Train,MPE
16C,2,168.8210014119073,58844.510232743705,242.57887425071397,0.7242871189479534,148.08184941681588,-0.02784287530745576
51D,1,159.02324191332605,62514.34640933405,250.02869117230136,-0.26072439154439797,157.00411334904476,0.007640706578205351
40E,2,215.65919545257793,106701.87886137163,326.6525353665139,0.018601967922217133,186.23838688527755,-0.04296904101042874
40B,1,237.39699662144645,96911.81558939669,311.3066263178423,0.36142920372348886,257.17165626753854,-0.010325384091997278
49,1,335.12065929197786,218259.42939938078,467.18243695518004,0.5762046326012311,328.76393008081925,-0.02234314378761024
66X,2,377.6363351452325,238116.63953490078,487.971965931344,0.48908447088587637,357.6960578580146,-0.004969474081337944
41,2,336.1245099022086,191888.415207124,438.0506993569626,0.5350590817403296,335.02877718970564,-0.008677328272834102
25A,1,289.70641679851445,148700.78321985304,385.61740523458354,0.6180038311759091,277.97635892339235,-0.013206597441628045
53,1,557.419173982534,534429.0491732436,731.0465437803831,0.19830900627337456,558.1227487284841,-0.08483889174041097
83A,1,384.8069698787674,257843.70922495218,507.7831320799778,0.5811285753115432,379.05898635869113,-0.007895510220284185
7,1,535.3840139706305,570417.932564191,755.2601754125469,0.438860702513057,549.8545478209554,-0.025971734686213062
130,2,201.53257762688912,73133.88727420596,270.4327777363646,0.40304033625943625,205.62538780073154,-0.02435638832584014
25,2,263.9151729911286,143327.6835895143,378.58642816339085,0.5262850812840558,263.3253022071617,-0.014408544072064919
69X,2,232.62249108914781,87467.00517844355,295.7482124687207,0.22963511457875108,229.2523190528806,-0.010298410020822116
122,1,307.36473380008283,162359.87722641128,402.93904902157504,0.5353542996389413,313.31359166842293,-0.013749843680214369
37,1,392.5787655931034,273558.5564476563,523.0282558788352,0.5541232604749877,391.52881831844957,-0.01763184202725499
33A,2,213.06513344865812,73257.47536689059,270.66118186191864,0.5845652248179962,213.22699054349317,-0.009444327932785889
7A,2,425.4984533994777,310983.15047816536,557.6586325684965,0.28010887469200807,420.069486384968,-0.00646477925432113
17A,2,360.2700660008077,226335.33634498873,475.7471348783813,0.3842622666029216,351.1562974481472,-0.0107231186143987
46A,1,412.2355897971243,292986.99291117716,541.2827291824275,0.48668237280666005,409.9708369439264,-0.01612674150871438
38,2,509.64273961278064,497664.5463585606,705.4534331609427,0.5046473237994675,502.6487560783956,-0.01028466594811626
16C,1,157.23498438812098,55139.764012612955,234.81857680475997,0.10892077400999822,117.02542590780737,-0.03228430739913905
51D,2,400.9069808703323,287879.365786776,536.5439085357096,0.2278432852439073,350.4592562686008,-0.006511078106633488
40E,1,226.03458474732014,98062.08483990868,313.148662522944,0.20353935926674793,206.1012444333145,-0.00035903193763784876
40B,2,246.47634005246985,110912.48619761891,333.0352626939359,0.38518403809479396,239.293944231872,-0.012213261442219741
66X,1,300.81456082710196,151308.2895526062,388.9836623209337,0.41279845221438316,354.70537619052834,-0.011667287412172966
49,2,492.3598744570062,472403.2629062571,687.3159847597443,0.22909154725160397,501.95460032406754,-0.02611333593280097
39X,2,265.96825430572756,113073.98715686638,336.264757530233,0.5357030774251575,279.43171624491805,-0.0016639962486654477
120,1,172.98157746742896,61967.08818968104,248.93189468141892,0.33999080568625595,164.07058823263176,-0.014761041402935986
32,2,230.47970728856183,90362.92935772696,300.6042736850675,0.5964241588322559,228.13092193556304,-0.005754513478160351
27,2,544.2458517106487,476165.9876360873,690.0478154708464,0.443171664973829,552.2146173081248,-0.014936102598283355
33D,1,441.98317288916394,319474.44736180553,565.220706770201,-0.064634887124559,178.55777977395206,0.007116403385550789
65B,1,453.92473960037745,431871.396248074,657.1692295353413,0.5252947035403583,445.074256639041,-0.01701051460418994
44,1,454.7192143377676,381325.2215624281,617.5153613979397,0.5839660227067092,433.2617292825871,-0.016601005967671504
151,1,345.974653840642,232895.9901271863,482.5929859904579,0.47568733662439167,337.82601109186515,-0.008720377070979118
